h3,tipo,agricultura_med_grandes_patrones,ganaderia_med_grandes_patrones,ganaderia_peq_patrones,ganaderia_sin_asal,agricultura_peq_patrones,agricultura_sin_asal,forestal_peq_patrones,mixta_sin_asal,mixta_med_grandes_patrones,mixta_peq_patrones,forestal_med_grandes_patrones,total,n_sin_asal,n_peq_patr,n_myg_patr,n_agric,n_ganaderia,prop_sin_asal,prop_peq_patr,prop_myg_patr,prop_agric,prop_ganaderia
87b355116ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355118ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355126ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35514bffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b35515cffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87b355173ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35519dffffff,NAF,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,4,1,0,0,0,1
87b3551a4ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b3551a8ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355230ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355235ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355262ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355264ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35526bffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35526dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355272ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355274ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355288ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35528affffff,NAF,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,1,0,0,0,0
87b35528cffffff,NAF,0,0,0,0,0,14,0,0,0,0,0,14,14,0,0,14,0,1,0,0,1,0
87b355293ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35529affffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b3552a1ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b3552a5ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87b3552a6ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b3552aaffffff,NAF,0,0,0,0,0,6,0,1,0,0,0,7,7,0,0,6,0,1,0,0,0.8571428571428571,0
87b3552aeffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b3552d2ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87b355306ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b35530dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355311ffffff,NAF,0,0,0,0,0,5,0,1,0,0,0,6,6,0,0,5,0,1,0,0,0.8333333333333334,0
87b355313ffffff,NAF,0,0,0,0,0,2,0,1,0,0,0,3,3,0,0,2,0,1,0,0,0.6666666666666666,0
87b35531cffffff,NAF,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,1,0,0,1,0
87b355328ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b355333ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b355336ffffff,NAF,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,1,0,0,0,0
87b35534bffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35534dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355359ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35535bffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35535effffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355381ffffff,NAF,0,0,0,1,0,8,0,1,0,0,0,10,10,0,0,8,1,1,0,0,0.8,0.1
87b355385ffffff,NAF,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,4,0,1,0,0,1,0
87b355388ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b3553a0ffffff,NAF,0,0,0,0,0,3,0,1,0,0,0,4,4,0,0,3,0,1,0,0,0.75,0
87b3553a3ffffff,NAF,0,0,0,0,0,5,0,3,0,0,0,8,8,0,0,5,0,1,0,0,0.625,0
87b3553acffffff,NAF,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,1,0,0,1,0
87b355460ffffff,NAF,0,0,0,5,0,0,0,1,0,0,0,6,6,0,0,0,5,1,0,0,0,0.8333333333333334
87b355462ffffff,NAF,0,0,0,11,0,0,0,0,0,0,0,11,11,0,0,0,11,1,0,0,0,1
87b355464ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355465ffffff,NAF,0,0,0,21,0,0,0,0,0,0,0,21,21,0,0,0,21,1,0,0,0,1
87b3554adffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b3554d1ffffff,NAF,0,0,0,16,0,0,0,0,0,0,0,16,16,0,0,0,16,1,0,0,0,1
87b3554d5ffffff,NAF,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,7,1,0,0,0,1
87b355504ffffff,NAF,0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,1,1,0,0,0,0.5
87b355514ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355522ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355528ffffff,NAF,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,7,1,0,0,0,1
87b355546ffffff,NAF,0,0,0,8,0,1,0,0,0,0,0,9,9,0,0,1,8,1,0,0,0.1111111111111111,0.8888888888888888
87b355548ffffff,NAF,0,0,0,23,0,0,0,1,0,0,0,24,24,0,0,0,23,1,0,0,0,0.9583333333333334
87b35556effffff,NAF,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,7,1,0,0,0,1
87b355576ffffff,NAF,0,0,0,9,0,0,0,0,0,0,0,9,9,0,0,0,9,1,0,0,0,1
87b3555a5ffffff,NAF,0,0,0,23,0,0,0,0,0,0,0,23,23,0,0,0,23,1,0,0,0,1
87b355600ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355603ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355604ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87b35561bffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b35561effffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355623ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35565effffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87b3556c6ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b3556cbffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b3556dcffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b3556f5ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b3556f6ffffff,NAF,0,0,0,5,0,0,0,1,0,0,0,6,6,0,0,0,5,1,0,0,0,0.8333333333333334
87b355701ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355718ffffff,NAF,0,0,0,2,0,0,0,1,0,0,0,3,3,0,0,0,2,1,0,0,0,0.6666666666666666
87b355724ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355734ffffff,NAF,0,0,0,9,0,0,0,0,0,0,0,9,9,0,0,0,9,1,0,0,0,1
87b355762ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355789ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b3557b5ffffff,NAF,0,0,0,13,0,1,0,0,0,0,0,14,14,0,0,1,13,1,0,0,0.07142857142857142,0.9285714285714286
87b355844ffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87b355846ffffff,NAF,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,7,1,0,0,0,1
87b35584dffffff,NAF,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,5,1,0,0,0,1
87b355855ffffff,NAF,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,7,1,0,0,0,1
87b35585dffffff,NAF,0,0,0,2,0,10,0,0,0,0,0,12,12,0,0,10,2,1,0,0,0.8333333333333334,0.16666666666666666
87b355860ffffff,NAF,0,0,0,12,0,0,0,0,0,0,0,12,12,0,0,0,12,1,0,0,0,1
87b355866ffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87b3558b0ffffff,NAF,0,0,0,26,0,0,0,0,0,0,0,26,26,0,0,0,26,1,0,0,0,1
87b3558edffffff,NAF,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87b355905ffffff,NAF,0,0,0,8,0,0,0,3,0,0,0,11,11,0,0,0,8,1,0,0,0,0.7272727272727273
87b355913ffffff,NAF,0,0,0,11,0,0,0,1,0,0,0,12,12,0,0,0,11,1,0,0,0,0.9166666666666666
87b355914ffffff,NAF,0,0,0,11,0,0,0,1,0,0,0,12,12,0,0,0,11,1,0,0,0,0.9166666666666666
87b355930ffffff,NAF,0,0,0,15,0,0,0,2,0,0,0,17,17,0,0,0,15,1,0,0,0,0.8823529411764706
87b355942ffffff,NAF,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,4,1,0,0,0,1
87b355946ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355948ffffff,NAF,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,6,1,0,0,0,1
87b35596dffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b3559b5ffffff,NAF,0,0,0,11,0,0,0,0,0,0,0,11,11,0,0,0,11,1,0,0,0,1
87b355a24ffffff,NAF,0,0,0,35,0,0,0,0,0,0,0,35,35,0,0,0,35,1,0,0,0,1
87b355a5bffffff,Estab. OEDE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
87b355a81ffffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87b355a8affffff,NAF,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
87b355a92ffffff,NAF,0,0,0,0,0,2,0,3,0,0,0,5,5,0,0,2,0,1,0,0,0.4,0
87b355aaeffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355ab1ffffff,NAF,0,0,0,0,0,1,0,3,0,0,0,4,4,0,0,1,0,1,0,0,0.25,0
87b355ab5ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355ac6ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b355ad3ffffff,NAF,0,0,0,0,0,2,0,1,0,0,0,3,3,0,0,2,0,1,0,0,0.6666666666666666,0
87b355ad5ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b355adaffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355ae4ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355af3ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b355b56ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355b82ffffff,NAF,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0
87b355b84ffffff,NAF,0,0,0,0,0,13,0,1,0,0,0,14,14,0,0,13,0,1,0,0,0.9285714285714286,0
87b355b86ffffff,NAF,0,0,0,0,0,12,0,0,0,0,0,12,12,0,0,12,0,1,0,0,1,0
87b355ba2ffffff,NAF,0,0,0,13,0,18,0,0,0,0,0,31,31,0,0,18,13,1,0,0,0.5806451612903226,0.41935483870967744
87b355ba6ffffff,NAF,0,0,0,5,0,3,0,0,0,0,0,8,8,0,0,3,5,1,0,0,0.375,0.625
87b355ba9ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b355bb1ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b355bb5ffffff,NAF,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,1,0,0,1,0
87b355c00ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355c1affffff,NAF,0,0,0,11,0,0,0,0,0,0,0,11,11,0,0,0,11,1,0,0,0,1
87b355c1cffffff,NAF,0,0,0,4,0,0,0,1,0,0,0,5,5,0,0,0,4,1,0,0,0,0.8
87b355c28ffffff,NAF,0,0,0,7,0,0,0,0,0,0,0,7,7,0,0,0,7,1,0,0,0,1
87b355c2cffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87b355c2cffffff,NAF,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,4,1,0,0,0,1
87b355c2dffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87b355c35ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355c36ffffff,NAF,0,0,0,6,0,0,0,0,0,0,0,6,6,0,0,0,6,1,0,0,0,1
87b355c51ffffff,NAF,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,3,1,0,0,0,1
87b355c54ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355c58ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355c64ffffff,NAF,0,0,0,23,0,0,0,0,0,0,0,23,23,0,0,0,23,1,0,0,0,1
87b355c6dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355c84ffffff,NAF,0,0,0,24,0,0,0,0,0,0,0,24,24,0,0,0,24,1,0,0,0,1
87b355c9affffff,NAF,0,0,0,28,0,0,0,0,0,0,0,28,28,0,0,0,28,1,0,0,0,1
87b355ca0ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355ca8ffffff,NAF,0,0,0,19,0,0,0,1,0,0,0,20,20,0,0,0,19,1,0,0,0,0.95
87b355caaffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355cb6ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355ce3ffffff,NAF,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,4,1,0,0,0,1
87b355ce5ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355cf0ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355cf2ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355d0dffffff,NAF,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,4,1,0,0,0,1
87b355d1effffff,NAF,0,0,0,8,0,0,0,0,0,0,0,8,8,0,0,0,8,1,0,0,0,1
87b355d28ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355d32ffffff,NAF,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,5,1,0,0,0,1
87b355d40ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355d50ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355d52ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355d56ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355d69ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355d6dffffff,NAF,0,0,0,27,0,0,0,1,0,0,0,28,28,0,0,0,27,1,0,0,0,0.9642857142857143
87b355d73ffffff,NAF,0,0,24,0,0,0,0,0,0,1,0,25,0,25,0,0,24,0,1,0,0,0.96
87b355d83ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b355d8affffff,NAF,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,0,5,1,0,0,0,1
87b355d8dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355d92ffffff,NAF,0,0,0,17,0,0,0,0,0,0,0,17,17,0,0,0,17,1,0,0,0,1
87b355d96ffffff,NAF,0,0,0,21,0,0,0,0,0,0,0,21,21,0,0,0,21,1,0,0,0,1
87b355dabffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b355dacffffff,NAF,0,0,0,10,0,0,0,0,0,0,0,10,10,0,0,0,10,1,0,0,0,1
87b356365ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b356ae5ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358068ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87b358082ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358085ffffff,NAF,0,0,0,2,0,2,0,0,0,0,0,4,4,0,0,2,2,1,0,0,0.5,0.5
87b358098ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35809dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b3580a0ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b3580a2ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b3580aaffffff,NAF,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,1,1,1,0,0,0.5,0.5
87b3580abffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b3580aeffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b35812bffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35816bffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87b358243ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b358253ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358258ffffff,Estab. OEDE,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,0,0,1,0,1,0
87b35825effffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358296ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b35832effffff,Estab. OEDE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
87b358332ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358346ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b358380ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b358435ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35844affffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b358460ffffff,Estab. OEDE,1,1,1,0,8,0,0,0,0,0,0,11,0,9,2,9,2,0,0.8181818181818182,0.18181818181818182,0.8181818181818182,0.18181818181818182
87b358462ffffff,Estab. OEDE,8,1,7,0,34,0,0,0,0,0,0,50,0,41,9,42,8,0,0.82,0.18,0.84,0.16
87b358462ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b358463ffffff,Estab. OEDE,0,0,1,0,7,0,0,0,0,0,0,8,0,8,0,7,1,0,1,0,0.875,0.125
87b358464ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87b358466ffffff,Estab. OEDE,1,1,4,0,10,0,1,0,0,0,0,17,0,15,2,11,5,0,0.8823529411764706,0.11764705882352941,0.6470588235294118,0.29411764705882354
87b358468ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b358471ffffff,Estab. OEDE,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0
87b358471ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358475ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87b3584c0ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87b35850dffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358516ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358519ffffff,NAF,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87b35854dffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87b358551ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b358553ffffff,NAF,0,0,0,2,0,1,0,0,0,0,0,3,3,0,0,1,2,1,0,0,0.3333333333333333,0.6666666666666666
87b358556ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35855bffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87b35855cffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87b358591ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358684ffffff,NAF,0,0,0,2,0,0,0,1,0,0,0,3,3,0,0,0,2,1,0,0,0,0.6666666666666666
87b35868bffffff,NAF,0,0,0,1,0,0,0,2,0,0,0,3,3,0,0,0,1,1,0,0,0,0.3333333333333333
87b358694ffffff,Estab. OEDE,1,0,0,0,6,0,0,0,0,0,0,7,0,6,1,7,0,0,0.8571428571428571,0.14285714285714285,1,0
87b358694ffffff,NAF,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,4,0,1,0,0,1,0
87b3586aaffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b3586b0ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b3586b2ffffff,NAF,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,2,1,0,0,0,1
87b3586b3ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b3586b6ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87b3586e3ffffff,Estab. OEDE,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
87b3586e3ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358749ffffff,NAF,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
87b35874cffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35879dffffff,NAF,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,1
87b3587b1ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b35881effffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358836ffffff,NAF,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1
87b358880ffffff,Estab. OEDE,0,0,2,0,3,0,0,0,0,0,0,5,0,5,0,3,2,0,1,0,0.6,0.4
87b358881ffffff,Estab. OEDE,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
87b358885ffffff,Estab. OEDE,1,1,1,0,1,0,0,0,0,0,0,4,0,2,2,2,2,0,0.5,0.5,0.5,0.5
